tissue,sample_id,signature,n_genes_used,signature_score
Whole Blood,GTEX-1CB4H-0006-SM-A96RE,MitoOnly,518,-0.5635653362381154
Whole Blood,GTEX-1CB4I-0006-SM-A96RF,MitoAll,1101,-0.1504902599418583
Whole Blood,GTEX-1CB4I-0006-SM-A96RF,MitoOnly,518,-0.19066323088506257
Whole Blood,GTEX-1CB4J-0006-SM-ACKV6,MitoAll,1101,-0.506386998040754
Whole Blood,GTEX-1CB4J-0006-SM-ACKV6,MitoOnly,518,-0.52536259527981
Whole Blood,GTEX-1E1VI-0005-SM-ARU6H,MitoAll,1101,-0.6082461272101636
Whole Blood,GTEX-1E1VI-0005-SM-ARU6H,MitoOnly,518,-0.6414432185720966
Whole Blood,GTEX-1E2YA-0006-SM-AHZ23,MitoAll,1101,-0.29458666412622436
Whole Blood,GTEX-1E2YA-0006-SM-AHZ23,MitoOnly,518,-0.2900999290067669
Whole Blood,GTEX-1EH9U-0005-SM-ACKV3,MitoAll,1101,-0.6481483607414693
Whole Blood,GTEX-1EH9U-0005-SM-ACKV3,MitoOnly,518,-0.7232586957727029
Whole Blood,GTEX-1EKGG-0005-SM-AHZ1Z,MitoAll,1101,-0.5735564569270629
Whole Blood,GTEX-1EKGG-0005-SM-AHZ1Z,MitoOnly,518,-0.5853679053404801
Whole Blood,GTEX-1EMGI-0006-SM-ACKVA,MitoAll,1101,-0.09457564343966678
Whole Blood,GTEX-1EMGI-0006-SM-ACKVA,MitoOnly,518,-0.1101548321683709
Whole Blood,GTEX-1EN7A-0006-SM-AHZ4O,MitoAll,1101,-0.29460284498440775
Whole Blood,GTEX-1EN7A-0006-SM-AHZ4O,MitoOnly,518,-0.30647148317313283
Whole Blood,GTEX-1EU9M-0006-SM-ARU6I,MitoAll,1101,-0.44642786448339117
Whole Blood,GTEX-1EU9M-0006-SM-ARU6I,MitoOnly,518,-0.45099090652123197
Whole Blood,GTEX-1EWIQ-0005-SM-ADEHB,MitoAll,1101,0.11388399930710277
Whole Blood,GTEX-1EWIQ-0005-SM-ADEHB,MitoOnly,518,0.07912427543475894
Whole Blood,GTEX-1EX96-0006-SM-ARU6J,MitoAll,1101,-0.35200288323251666
Whole Blood,GTEX-1EX96-0006-SM-ARU6J,MitoOnly,518,-0.3905204483045105
Whole Blood,GTEX-1F48J-0006-SM-ARL6W,MitoAll,1101,-0.594796579022383
Whole Blood,GTEX-1F48J-0006-SM-ARL6W,MitoOnly,518,-0.6399536386686687
Whole Blood,GTEX-1F52S-0006-SM-ARL6X,MitoAll,1101,-0.6781149130313573
Whole Blood,GTEX-1F52S-0006-SM-ARL6X,MitoOnly,518,-0.6974603484271608
Whole Blood,GTEX-1F5PK-0005-SM-A96RM,MitoAll,1101,-0.6946655357057485
Whole Blood,GTEX-1F5PK-0005-SM-A96RM,MitoOnly,518,-0.7518140250294169
Whole Blood,GTEX-1F5PL-0006-SM-GA8YJ,MitoAll,1101,-0.5324299755260121
Whole Blood,GTEX-1F5PL-0006-SM-GA8YJ,MitoOnly,518,-0.6074859274403674
Whole Blood,GTEX-1F6I4-0005-SM-ARZKZ,MitoAll,1101,-0.2449537394365998
Whole Blood,GTEX-1F6I4-0005-SM-ARZKZ,MitoOnly,518,-0.20414857474449832
Whole Blood,GTEX-1F6IF-0005-SM-ARU6K,MitoAll,1101,-0.40312749306925416
Whole Blood,GTEX-1F6IF-0005-SM-ARU6K,MitoOnly,518,-0.37840003612743345
Whole Blood,GTEX-1F75I-0005-SM-ADEHC,MitoAll,1101,-0.8185866160338928
Whole Blood,GTEX-1F75I-0005-SM-ADEHC,MitoOnly,518,-0.9011874269176371
Whole Blood,GTEX-1F75W-0005-SM-A9SMP,MitoAll,1101,0.039257954698165405
Whole Blood,GTEX-1F75W-0005-SM-A9SMP,MitoOnly,518,0.013510387669490578
Whole Blood,GTEX-1F7RK-0006-SM-ACKV4,MitoAll,1101,-0.4411384567415784
Whole Blood,GTEX-1F7RK-0006-SM-ACKV4,MitoOnly,518,-0.46684931799138796
Whole Blood,GTEX-1F88F-0005-SM-A9SK2,MitoAll,1101,0.38149706691010965
Whole Blood,GTEX-1F88F-0005-SM-A9SK2,MitoOnly,518,0.36323595381660695
Whole Blood,GTEX-1FIGZ-0005-SM-GA8YL,MitoAll,1101,-0.22593746526445138
Whole Blood,GTEX-1FIGZ-0005-SM-GA8YL,MitoOnly,518,-0.2835532593152786
Whole Blood,GTEX-1GF9U-0005-SM-A9SK1,MitoAll,1101,-0.3621697157803638
Whole Blood,GTEX-1GF9U-0005-SM-A9SK1,MitoOnly,518,-0.4050151989323762
Whole Blood,GTEX-1GF9V-0006-SM-A96RD,MitoAll,1101,-0.41842211614118147
Whole Blood,GTEX-1GF9V-0006-SM-A96RD,MitoOnly,518,-0.4194907730724697
Whole Blood,GTEX-1GF9W-0006-SM-ARZL1,MitoAll,1101,-0.3945914314899521
Whole Blood,GTEX-1GF9W-0006-SM-ARZL1,MitoOnly,518,-0.42252406468054965
Whole Blood,GTEX-1GF9X-0005-SM-A9G3R,MitoAll,1101,-0.16146552127347938
Whole Blood,GTEX-1GF9X-0005-SM-A9G3R,MitoOnly,518,-0.21667332974932915
Whole Blood,GTEX-1GMR2-0005-SM-ADEH3,MitoAll,1101,-0.9972645695264369
Whole Blood,GTEX-1GMR2-0005-SM-ADEH3,MitoOnly,518,-1.0940418705523074
Whole Blood,GTEX-1GMR3-0005-SM-ADEGR,MitoAll,1101,0.3717552832855785
Whole Blood,GTEX-1GMR3-0005-SM-ADEGR,MitoOnly,518,0.3300053633983971
Whole Blood,GTEX-1GMR8-0005-SM-ARZL2,MitoAll,1101,-0.8964557768945657
Whole Blood,GTEX-1GMR8-0005-SM-ARZL2,MitoOnly,518,-0.9549279469282154
Whole Blood,GTEX-1GMRU-0006-SM-AHZ21,MitoAll,1101,-0.7461832332348217
Whole Blood,GTEX-1GMRU-0006-SM-AHZ21,MitoOnly,518,-0.7499789116315082
Whole Blood,GTEX-1GN1U-0006-SM-ARU6G,MitoAll,1101,-0.3681711318768934
Whole Blood,GTEX-1GN1U-0006-SM-ARU6G,MitoOnly,518,-0.42162722474082404
Whole Blood,GTEX-1GN1V-0006-SM-ADEHD,MitoAll,1101,-0.12359104738922881
Whole Blood,GTEX-1GN1V-0006-SM-ADEHD,MitoOnly,518,-0.12890643303569743
Whole Blood,GTEX-1GN1W-0006-SM-A9SKL,MitoAll,1101,-0.45448900125334407
Whole Blood,GTEX-1GN1W-0006-SM-A9SKL,MitoOnly,518,-0.5276450464401077
Whole Blood,GTEX-1GN2E-0005-SM-ARU6L,MitoAll,1101,-0.4431307665617737
Whole Blood,GTEX-1GN2E-0005-SM-ARU6L,MitoOnly,518,-0.4711646972446853
Whole Blood,GTEX-1GN73-0005-SM-ACKVI,MitoAll,1101,-0.3320058765805169
Whole Blood,GTEX-1GN73-0005-SM-ACKVI,MitoOnly,518,-0.38583927083879715
Whole Blood,GTEX-1GPI6-0005-SM-ADEGT,MitoAll,1101,-0.4252306103626784
Whole Blood,GTEX-1GPI6-0005-SM-ADEGT,MitoOnly,518,-0.437198857022148
Whole Blood,GTEX-1GPI7-0005-SM-A9G13,MitoAll,1101,-0.07907929584669766
Whole Blood,GTEX-1GPI7-0005-SM-A9G13,MitoOnly,518,-0.15073500115944163
Whole Blood,GTEX-1GTWX-0006-SM-ARZL3,MitoAll,1101,-0.3375237322122705
Whole Blood,GTEX-1GTWX-0006-SM-ARZL3,MitoOnly,518,-0.35812391640811897
Whole Blood,GTEX-1GZ2Q-0005-SM-ARL71,MitoAll,1101,-0.3263566617011478
Whole Blood,GTEX-1GZ2Q-0005-SM-ARL71,MitoOnly,518,-0.3779790211688248
Whole Blood,GTEX-1GZ4H-0005-SM-ARZL7,MitoAll,1101,-0.6202826959168674
Whole Blood,GTEX-1GZ4H-0005-SM-ARZL7,MitoOnly,518,-0.707655705746234
Whole Blood,GTEX-1GZHY-0005-SM-ARZL6,MitoAll,1101,-0.32882992120036253
Whole Blood,GTEX-1GZHY-0005-SM-ARZL6,MitoOnly,518,-0.35162849730782203
Whole Blood,GTEX-1H11D-0005-SM-ACKV7,MitoAll,1101,-0.22106104629092735
Whole Blood,GTEX-1H11D-0005-SM-ACKV7,MitoOnly,518,-0.2720452038965133
Whole Blood,GTEX-1H1CY-0005-SM-A9G15,MitoAll,1101,-0.8490919389018861
Whole Blood,GTEX-1H1CY-0005-SM-A9G15,MitoOnly,518,-0.8531766346612795
Whole Blood,GTEX-1H1DE-0005-SM-A9SK4,MitoAll,1101,-0.5419425596458616
Whole Blood,GTEX-1H1DE-0005-SM-A9SK4,MitoOnly,518,-0.5833504295542727
Whole Blood,GTEX-1H1DF-0005-SM-ADEGU,MitoAll,1101,-0.09734644998992632
Whole Blood,GTEX-1H1DF-0005-SM-ADEGU,MitoOnly,518,-0.08274456622052913
Whole Blood,GTEX-1H1DG-0006-SM-ARZL4,MitoAll,1101,-1.1811518615413699
Whole Blood,GTEX-1H1DG-0006-SM-ARZL4,MitoOnly,518,-1.2158091943778884
Whole Blood,GTEX-1H1E6-0005-SM-ARZL5,MitoAll,1101,-0.6141907951764635
Whole Blood,GTEX-1H1E6-0005-SM-ARZL5,MitoOnly,518,-0.6812106878525543
Whole Blood,GTEX-1H1ZS-0006-SM-GA8YM,MitoAll,1101,-0.60829959033638
Whole Blood,GTEX-1H1ZS-0006-SM-GA8YM,MitoOnly,518,-0.6280330387372496
Whole Blood,GTEX-1H23P-0005-SM-A9G14,MitoAll,1101,-0.7307917771696835
Whole Blood,GTEX-1H23P-0005-SM-A9G14,MitoOnly,518,-0.739097329485852
Whole Blood,GTEX-1H2FU-0005-SM-GA8YO,MitoAll,1101,-0.4039831969443167
Whole Blood,GTEX-1H2FU-0005-SM-GA8YO,MitoOnly,518,-0.44282085223186574
Whole Blood,GTEX-1H3NZ-0005-SM-A96RG,MitoAll,1101,0.19446708425535472
Whole Blood,GTEX-1H3NZ-0005-SM-A96RG,MitoOnly,518,0.1788164162414852
Whole Blood,GTEX-1H3O1-0005-SM-ACKV8,MitoAll,1101,-0.3896532275566024
Whole Blood,GTEX-1H3O1-0005-SM-ACKV8,MitoOnly,518,-0.4102367442209845
Whole Blood,GTEX-1H3VY-0005-SM-GA8YN,MitoAll,1101,-0.7300673327025932
Whole Blood,GTEX-1H3VY-0005-SM-GA8YN,MitoOnly,518,-0.7318870340615969
Whole Blood,GTEX-1H4P4-0006-SM-AHZ24,MitoAll,1101,-0.44690306378459943
Whole Blood,GTEX-1H4P4-0006-SM-AHZ24,MitoOnly,518,-0.47481587912826784
Whole Blood,GTEX-1HB9E-0006-SM-ARU6M,MitoAll,1101,-0.2466266668847811
Whole Blood,GTEX-1HB9E-0006-SM-ARU6M,MitoOnly,518,-0.2344164504530019
Whole Blood,GTEX-1HBPH-0006-SM-GA8YT,MitoAll,1101,-0.4475563504799439
Whole Blood,GTEX-1HBPH-0006-SM-GA8YT,MitoOnly,518,-0.47080419486998787
Whole Blood,GTEX-1HBPI-0005-SM-ARZLB,MitoAll,1101,-0.40214649369836547
Whole Blood,GTEX-1HBPI-0005-SM-ARZLB,MitoOnly,518,-0.3915472254629786
Whole Blood,GTEX-1HBPM-0006-SM-A9SKK,MitoAll,1101,-0.5199198880470575
Whole Blood,GTEX-1HBPM-0006-SM-A9SKK,MitoOnly,518,-0.5635249694595925
Whole Blood,GTEX-1HBPN-0006-SM-GA8YU,MitoAll,1101,-0.28549100090232954
Whole Blood,GTEX-1HBPN-0006-SM-GA8YU,MitoOnly,518,-0.35964141553300344
Whole Blood,GTEX-1HC8U-0005-SM-ADEGV,MitoAll,1101,-0.23247100417852917
Whole Blood,GTEX-1HC8U-0005-SM-ADEGV,MitoOnly,518,-0.2737041453880378
Whole Blood,GTEX-1HCU6-0005-SM-AHZ28,MitoAll,1101,-0.38083636851486113
Whole Blood,GTEX-1HCU6-0005-SM-AHZ28,MitoOnly,518,-0.41532642742782677
Whole Blood,GTEX-1HCU7-0006-SM-A9G19,MitoAll,1101,0.10952424447339283
Whole Blood,GTEX-1HCU7-0006-SM-A9G19,MitoOnly,518,0.138921308028274
Whole Blood,GTEX-1HCU8-0005-SM-A96RL,MitoAll,1101,0.2087073362608453
Whole Blood,GTEX-1HCU8-0005-SM-A96RL,MitoOnly,518,0.1334563982358814
Whole Blood,GTEX-1HCU9-0005-SM-A9G1A,MitoAll,1101,-0.48965186048111176
Whole Blood,GTEX-1HCU9-0005-SM-A9G1A,MitoOnly,518,-0.5661879394743153
Whole Blood,GTEX-1HCUA-0006-SM-ACKV9,MitoAll,1101,-0.7343730041619673
Whole Blood,GTEX-1HCUA-0006-SM-ACKV9,MitoOnly,518,-0.816187512491934
Whole Blood,GTEX-1HCVE-0006-SM-ADEH2,MitoAll,1101,-0.6272890809589904
Whole Blood,GTEX-1HCVE-0006-SM-ADEH2,MitoOnly,518,-0.6753611432913642
Whole Blood,GTEX-1HFI6-0005-SM-A9SK6,MitoAll,1101,0.3502914195164036
Whole Blood,GTEX-1HFI6-0005-SM-A9SK6,MitoOnly,518,0.3199541659930808
Whole Blood,GTEX-1HFI7-0005-SM-ADEH1,MitoAll,1101,-0.5805704972419818
Whole Blood,GTEX-1HFI7-0005-SM-ADEH1,MitoOnly,518,-0.6633130580139099
Whole Blood,GTEX-1HKZK-0005-SM-ARL73,MitoAll,1101,-0.27055175719541474
Whole Blood,GTEX-1HKZK-0005-SM-ARL73,MitoOnly,518,-0.3631078196456684
Whole Blood,GTEX-1HR98-0005-SM-A9SKM,MitoAll,1101,-0.47360721544257856
Whole Blood,GTEX-1HR98-0005-SM-A9SKM,MitoOnly,518,-0.4797598285214473
Whole Blood,GTEX-1HR9M-0005-SM-AHZ26,MitoAll,1101,-1.030051687553807
Whole Blood,GTEX-1HR9M-0005-SM-AHZ26,MitoOnly,518,-1.058514287979781
Whole Blood,GTEX-1HSGN-0006-SM-ACKVH,MitoAll,1101,-0.4111393206065109
Whole Blood,GTEX-1HSGN-0006-SM-ACKVH,MitoOnly,518,-0.4736723769030485
Whole Blood,GTEX-1HSKV-0006-SM-ARZL9,MitoAll,1101,-0.4320382101799793
Whole Blood,GTEX-1HSKV-0006-SM-ARZL9,MitoOnly,518,-0.4658804088287221
Whole Blood,GTEX-1HSMO-0005-SM-ADEGW,MitoAll,1101,-0.9529960063095271
Whole Blood,GTEX-1HSMO-0005-SM-ADEGW,MitoOnly,518,-0.9716855405081465
Whole Blood,GTEX-1HSMP-0006-SM-AHZ25,MitoAll,1101,-0.579329295843318
Whole Blood,GTEX-1HSMP-0006-SM-AHZ25,MitoOnly,518,-0.6158881906360189
Whole Blood,GTEX-1HSMQ-0006-SM-ARU6N,MitoAll,1101,-0.324431435893192
Whole Blood,GTEX-1HSMQ-0006-SM-ARU6N,MitoOnly,518,-0.40166810306186534
Whole Blood,GTEX-1HT8W-0006-SM-A9G17,MitoAll,1101,0.25264933567896963
Whole Blood,GTEX-1HT8W-0006-SM-A9G17,MitoOnly,518,0.24249927546573632
Whole Blood,GTEX-1HUB1-0005-SM-ARL74,MitoAll,1101,-0.3650909483872431
Whole Blood,GTEX-1HUB1-0005-SM-ARL74,MitoOnly,518,-0.3473819125161925
Whole Blood,GTEX-1I19N-0006-SM-A9G18,MitoAll,1101,-0.3702209594338966
Whole Blood,GTEX-1I19N-0006-SM-A9G18,MitoOnly,518,-0.43026778278059563
Whole Blood,GTEX-1I1CD-0005-SM-ADEGY,MitoAll,1101,-0.21453106555896237
Whole Blood,GTEX-1I1CD-0005-SM-ADEGY,MitoOnly,518,-0.26008262926037423
Whole Blood,GTEX-1I1GP-0006-SM-A96RJ,MitoAll,1101,-0.2762781071836442
Whole Blood,GTEX-1I1GP-0006-SM-A96RJ,MitoOnly,518,-0.311087919141651
Whole Blood,GTEX-1I1GQ-0005-SM-ARU6O,MitoAll,1101,0.08392184850646617
Whole Blood,GTEX-1I1GQ-0005-SM-ARU6O,MitoOnly,518,0.06772963511794976
Whole Blood,GTEX-1I1GR-0006-SM-ARL75,MitoAll,1101,-0.5588292658175302
Whole Blood,GTEX-1I1GR-0006-SM-ARL75,MitoOnly,518,-0.5699881671294027
Whole Blood,GTEX-1I1GS-0005-SM-DHXIW,MitoAll,1101,-1.137049201586779
Whole Blood,GTEX-1I1GS-0005-SM-DHXIW,MitoOnly,518,-1.1702558791294388
Whole Blood,GTEX-1I1GT-0005-SM-A9SK5,MitoAll,1101,-0.24321133955413923
Whole Blood,GTEX-1I1GT-0005-SM-A9SK5,MitoOnly,518,-0.30457076528931704
Whole Blood,GTEX-1I1GU-0006-SM-G8W6L,MitoAll,1101,-0.06310276029846783
Whole Blood,GTEX-1I1GU-0006-SM-G8W6L,MitoOnly,518,-0.09276825726998657
Whole Blood,GTEX-1I1GV-0005-SM-AHZ27,MitoAll,1101,-0.5102059241982029
Whole Blood,GTEX-1I1GV-0005-SM-AHZ27,MitoOnly,518,-0.5305000779677936
Whole Blood,GTEX-1I1HK-0005-SM-ARZL8,MitoAll,1101,0.11689660097678253
Whole Blood,GTEX-1I1HK-0005-SM-ARZL8,MitoOnly,518,0.09687565594560019
Whole Blood,GTEX-1I4MK-0006-SM-A96RI,MitoAll,1101,-0.5963454763678041
Whole Blood,GTEX-1I4MK-0006-SM-A96RI,MitoOnly,518,-0.6466393228344414
Whole Blood,GTEX-1I6K6-0006-SM-ARZLA,MitoAll,1101,0.05922809718805763
Whole Blood,GTEX-1I6K6-0006-SM-ARZLA,MitoOnly,518,0.004678960899401859
Whole Blood,GTEX-1I6K7-0005-SM-ARL72,MitoAll,1101,-0.3565581341224605
Whole Blood,GTEX-1I6K7-0005-SM-ARL72,MitoOnly,518,-0.40818451646170456
Whole Blood,GTEX-1ICG6-0006-SM-A96RH,MitoAll,1101,-0.367069527137996
Whole Blood,GTEX-1ICG6-0006-SM-A96RH,MitoOnly,518,-0.42073092885985625
Whole Blood,GTEX-1ICLY-0005-SM-A9G16,MitoAll,1101,-0.4886574027169552
Whole Blood,GTEX-1ICLY-0005-SM-A9G16,MitoOnly,518,-0.5213000794972441
Whole Blood,GTEX-1IDFM-0005-SM-ADEGX,MitoAll,1101,-1.0701494265946305
Whole Blood,GTEX-1IDFM-0005-SM-ADEGX,MitoOnly,518,-1.1111436752707928
Whole Blood,GTEX-1IDJC-0005-SM-A9G1C,MitoAll,1101,-0.460962626219601
Whole Blood,GTEX-1IDJC-0005-SM-A9G1C,MitoOnly,518,-0.5089016056740497
Whole Blood,GTEX-1IDJD-0006-SM-ARZLC,MitoAll,1101,0.15592172683396371
Whole Blood,GTEX-1IDJD-0006-SM-ARZLC,MitoOnly,518,0.14348969182346727
Whole Blood,GTEX-1IDJE-0006-SM-A9G1B,MitoAll,1101,0.14562976750543194
Whole Blood,GTEX-1IDJE-0006-SM-A9G1B,MitoOnly,518,0.11404294981143621
Whole Blood,GTEX-1IDJF-0005-SM-ARU6P,MitoAll,1101,-0.4770711310905856
Whole Blood,GTEX-1IDJF-0005-SM-ARU6P,MitoOnly,518,-0.5451071583665673
Whole Blood,GTEX-1IDJH-0006-SM-CMKFT,MitoAll,1101,-0.16829347799653344
Whole Blood,GTEX-1IDJH-0006-SM-CMKFT,MitoOnly,518,-0.19633711086562086
Whole Blood,GTEX-1IDJI-0006-SM-CMKFJ,MitoAll,1101,-0.492971887545172
Whole Blood,GTEX-1IDJI-0006-SM-CMKFJ,MitoOnly,518,-0.5517709698686628
Whole Blood,GTEX-1IDJU-0006-SM-CMKFK,MitoAll,1101,0.326476156058028
Whole Blood,GTEX-1IDJU-0006-SM-CMKFK,MitoOnly,518,0.282021805325158
Whole Blood,GTEX-1IE54-0005-SM-CMKFQ,MitoAll,1101,-0.5332858654344852
Whole Blood,GTEX-1IE54-0005-SM-CMKFQ,MitoOnly,518,-0.55857727080187
Whole Blood,GTEX-1IGQW-0005-SM-CMKFR,MitoAll,1101,-0.3091331914395883
Whole Blood,GTEX-1IGQW-0005-SM-CMKFR,MitoOnly,518,-0.32648014778497175
Whole Blood,GTEX-1IKJJ-0005-SM-CMKFS,MitoAll,1101,-0.5982962160272459
Whole Blood,GTEX-1IKJJ-0005-SM-CMKFS,MitoOnly,518,-0.6448751708334722
Whole Blood,GTEX-1IKK5-0006-SM-CMKFI,MitoAll,1101,-0.7279841974666934
Whole Blood,GTEX-1IKK5-0006-SM-CMKFI,MitoOnly,518,-0.7445919999147219
Whole Blood,GTEX-1IKOE-0005-SM-CMKFL,MitoAll,1101,-0.19410705128966646
Whole Blood,GTEX-1IKOE-0005-SM-CMKFL,MitoOnly,518,-0.2310985035866928
Whole Blood,GTEX-1IKOH-0006-SM-CMKFM,MitoAll,1101,-0.8302186786252835
Whole Blood,GTEX-1IKOH-0006-SM-CMKFM,MitoOnly,518,-0.8477800413723972
Whole Blood,GTEX-1IL2U-0006-SM-CMKFP,MitoAll,1101,-0.008844422800986186
Whole Blood,GTEX-1IL2U-0006-SM-CMKFP,MitoOnly,518,-0.02690224899602363
Whole Blood,GTEX-1IL2V-0006-SM-CMKFN,MitoAll,1101,-0.1298301268714136
Whole Blood,GTEX-1IL2V-0006-SM-CMKFN,MitoOnly,518,-0.1586312143609266
Whole Blood,GTEX-1IOXB-0006-SM-CMKFO,MitoAll,1101,-0.2706215205144344
Whole Blood,GTEX-1IOXB-0006-SM-CMKFO,MitoOnly,518,-0.27528099870153094
Whole Blood,GTEX-1IY9M-0005-SM-CNNOU,MitoAll,1101,0.23008245905022973
Whole Blood,GTEX-1IY9M-0005-SM-CNNOU,MitoOnly,518,0.19939921798038854
Whole Blood,GTEX-1J1OQ-0006-SM-HK78Y,MitoAll,1101,-0.8253205248301725
Whole Blood,GTEX-1J1OQ-0006-SM-HK78Y,MitoOnly,518,-0.8261117532818204
Whole Blood,GTEX-1J1R8-0006-SM-G8W6U,MitoAll,1101,-0.6958231316104847
Whole Blood,GTEX-1J1R8-0006-SM-G8W6U,MitoOnly,518,-0.7485606339382082
Whole Blood,GTEX-1J8EW-0006-SM-CNNOW,MitoAll,1101,0.16391262816818455
Whole Blood,GTEX-1J8EW-0006-SM-CNNOW,MitoOnly,518,0.11482694795945189
Whole Blood,GTEX-1J8JJ-0006-SM-CNNOX,MitoAll,1101,-0.5420277684276568
Whole Blood,GTEX-1J8JJ-0006-SM-CNNOX,MitoOnly,518,-0.5598126809057543
Whole Blood,GTEX-1J8Q2-0006-SM-CNNOZ,MitoAll,1101,-0.6378706696358666
Whole Blood,GTEX-1J8Q2-0006-SM-CNNOZ,MitoOnly,518,-0.6872970201531701
Whole Blood,GTEX-1J8Q3-0005-SM-CNNOY,MitoAll,1101,-0.24119785305117147
Whole Blood,GTEX-1J8Q3-0005-SM-CNNOY,MitoOnly,518,-0.2610870176878771
Whole Blood,GTEX-1J8QM-0006-SM-CNNP1,MitoAll,1101,-0.4680547534684778
Whole Blood,GTEX-1J8QM-0006-SM-CNNP1,MitoOnly,518,-0.5304068475095766
Whole Blood,GTEX-1JJ6O-0005-SM-DHXJ4,MitoAll,1101,-1.071718803360378
Whole Blood,GTEX-1JJ6O-0005-SM-DHXJ4,MitoOnly,518,-1.0945599472153922
Whole Blood,GTEX-1JJE9-0006-SM-CGQEB,MitoAll,1101,-1.4375050575268664
Whole Blood,GTEX-1JJE9-0006-SM-CGQEB,MitoOnly,518,-1.4675586873352435
Whole Blood,GTEX-1JJEA-0006-SM-DHXJ2,MitoAll,1101,-0.110277241824755
Whole Blood,GTEX-1JJEA-0006-SM-DHXJ2,MitoOnly,518,-0.09091493974696378
Whole Blood,GTEX-1JK1U-0006-SM-DHXJ3,MitoAll,1101,-0.21011629836875703
Whole Blood,GTEX-1JK1U-0006-SM-DHXJ3,MitoOnly,518,-0.2586822175670441
Whole Blood,GTEX-1JKYN-0006-SM-DHXJ5,MitoAll,1101,0.04315820261370207
Whole Blood,GTEX-1JKYN-0006-SM-DHXJ5,MitoOnly,518,0.005712512417877205
Whole Blood,GTEX-1JKYR-0005-SM-DHXL5,MitoAll,1101,-0.33180069837695375
Whole Blood,GTEX-1JKYR-0005-SM-DHXL5,MitoOnly,518,-0.3676418761220887
Whole Blood,GTEX-1JMLX-0006-SM-DHXJ6,MitoAll,1101,-1.2007037493654178
Whole Blood,GTEX-1JMLX-0006-SM-DHXJ6,MitoOnly,518,-1.2288807449525292
Whole Blood,GTEX-1JMOU-0006-SM-DHXJ7,MitoAll,1101,0.03729303616378206
Whole Blood,GTEX-1JMOU-0006-SM-DHXJ7,MitoOnly,518,0.02652019454347114
Whole Blood,GTEX-1JMPY-0006-SM-DHXJ8,MitoAll,1101,0.04407271246549991
Whole Blood,GTEX-1JMPY-0006-SM-DHXJ8,MitoOnly,518,-0.013318542884803879
Whole Blood,GTEX-1JMPZ-0006-SM-DHXJ9,MitoAll,1101,-1.3844326467989891
Whole Blood,GTEX-1JMPZ-0006-SM-DHXJ9,MitoOnly,518,-1.3904259866572648
Whole Blood,GTEX-1JMQI-0005-SM-DHXJA,MitoAll,1101,-0.9155793149601374
Whole Blood,GTEX-1JMQI-0005-SM-DHXJA,MitoOnly,518,-0.9388324129938712
Whole Blood,GTEX-1JMQJ-0006-SM-DHXJD,MitoAll,1101,-0.7246640317686521
Whole Blood,GTEX-1JMQJ-0006-SM-DHXJD,MitoOnly,518,-0.7542785312085446
Whole Blood,GTEX-1JMQK-0005-SM-CNPOE,MitoAll,1101,-0.2511541682815173
Whole Blood,GTEX-1JMQK-0005-SM-CNPOE,MitoOnly,518,-0.26694634262821465
Whole Blood,GTEX-1JMQL-0006-SM-DHXJB,MitoAll,1101,-0.5956547652437717
Whole Blood,GTEX-1JMQL-0006-SM-DHXJB,MitoOnly,518,-0.5849988399624673
Whole Blood,GTEX-1JN1M-0006-SM-DHXJE,MitoAll,1101,-0.3460832189883837
Whole Blood,GTEX-1JN1M-0006-SM-DHXJE,MitoOnly,518,-0.37742671101216657
Whole Blood,GTEX-1JN6P-0005-SM-DIPEH,MitoAll,1101,0.16886485860140263
Whole Blood,GTEX-1JN6P-0005-SM-DIPEH,MitoOnly,518,0.10839843810601427
Whole Blood,GTEX-1JN76-0005-SM-EAZ3B,MitoAll,1101,-0.4481503368013823
Whole Blood,GTEX-1JN76-0005-SM-EAZ3B,MitoOnly,518,-0.5212895279727076
Whole Blood,GTEX-1K2DA-0005-SM-DIPE7,MitoAll,1101,-0.22127182349390329
Whole Blood,GTEX-1K2DA-0005-SM-DIPE7,MitoOnly,518,-0.29910650761801294
Whole Blood,GTEX-1K2DU-0005-SM-DIPE8,MitoAll,1101,-0.4956232864608383
Whole Blood,GTEX-1K2DU-0005-SM-DIPE8,MitoOnly,518,-0.5199362271059331
Whole Blood,GTEX-1K9T9-0006-SM-DIPE9,MitoAll,1101,0.41833338274798393
Whole Blood,GTEX-1K9T9-0006-SM-DIPE9,MitoOnly,518,0.40812519487783927
Whole Blood,GTEX-1KAFJ-0006-SM-9WPO1,MitoAll,1101,-0.5303413955752948
Whole Blood,GTEX-1KAFJ-0006-SM-9WPO1,MitoOnly,518,-0.5853053542011807
Whole Blood,GTEX-1KANA-0006-SM-9YFLB,MitoAll,1101,-0.4703671436024897
Whole Blood,GTEX-1KANA-0006-SM-9YFLB,MitoOnly,518,-0.5614898509507277
Whole Blood,GTEX-1KANB-0006-SM-DIPE6,MitoAll,1101,0.4852160240463619
Whole Blood,GTEX-1KANB-0006-SM-DIPE6,MitoOnly,518,0.4609849974392099
Whole Blood,GTEX-1KANC-0006-SM-9YFL8,MitoAll,1101,-0.3569537254356309
Whole Blood,GTEX-1KANC-0006-SM-9YFL8,MitoOnly,518,-0.42063261238417216
Whole Blood,GTEX-1KD4Q-0006-SM-DIPEA,MitoAll,1101,-1.237632555082638
